bin_index,R,candidate,power_U,start,duration,exposure,initial_signed_tensor_density,initial_RF_dQdt_per_U,Iplus_initial,Iminus_initial,Iplus_final,Iminus_final
147,-1.74,0,0.0,0.0,0.19693793171894836,0.0,0.05007984105974234,-0.0005468122057203103,0.1158248726594175,0.003338001163340768,0.14320883376539192,0.005004952545592963
148,-1.7314285714285713,0,0.0,0.0,0.19693793171894836,0.0,0.05023519947663096,-0.0005506259563013065,0.11623152316473497,0.0033956932473338483,0.14372445211334262,0.005091525042866458
149,-1.7228571428571429,0,0.0,0.0,0.19693793171894836,0.0,0.05038450556542998,-0.0005543372668822255,0.11662620603857791,0.0034550121410019943,0.14422474515594536,0.005180531741711796
150,-1.7142857142857142,0,0.0,0.0,0.19693793171894836,0.0,0.050528232331410565,-0.0005579557264044033,0.1170100482556728,0.0035160223779370646,0.14471114816146638,0.005272069423996513
151,-1.7057142857142857,0,0.0,0.0,0.19693793171894836,0.0,0.05066679598584802,-0.0005614898976822933,0.11738405254401091,0.003578791812871003,0.1451849376738787,0.005366239810706367
152,-1.697142857142857,0,0.0,0.0,0.19693793171894836,0.0,0.050800563246263475,-0.0005649474494486078,0.11774911399324255,0.003643391832626763,0.14564725271659285,0.005463149878429163
153,-1.6885714285714286,0,0.0,0.0,0.19693793171894836,0.0,0.0509298574874514,-0.0005683352686959462,0.11810603409775867,0.0037098975830649975,0.14609911271698406,0.005562912199367782
154,-1.68,0,0.0,0.0,0.19693793171894836,0.0,0.0510549639412287,-0.0005716595566033533,0.11845553268046312,0.0037783882134361227,0.14654143272194195,0.005665645306992268
155,-1.6714285714285713,0,0.0,0.0,0.19693793171894836,0.0,0.05117613410467889,-0.0005749259107318747,0.11879825805767114,0.0038489471396979157,0.14697503636519393,0.005771474089660046
156,-1.6628571428571428,0,0.0,0.0,0.19693793171894836,0.0,0.051293589486467846,-0.0005781393956892943,0.11913479573789526,0.003921662328511672,0.14740066696057805,0.0058805302147572226
157,-1.6542857142857141,0,0.0,0.0,0.19693793171894836,0.0,0.05140752479670136,-0.0005813046040735831,0.11946567589331435,0.003996626603810185,0.1478189970263268,0.005992952586175184
158,-1.6457142857142857,0,0.0,0.0,0.19693793171894836,0.0,0.05151811066658154,-0.0005844257091907465,0.11979137979976581,0.004073937978031861,0.1482306364905339,0.0061088878382301575
159,-1.637142857142857,0,0.0,0.0,0.19693793171894836,0.0,0.051625495968562,-0.0005875065107859956,0.12011234540637511,0.0041537000103320345,0.1486361397835231,0.006228490869449512
160,-1.6285714285714286,0,0.0,0.0,0.19693793171894836,0.0,0.05172980979520231,-0.0005905504748199772,0.12042897216811407,0.004236022194335707,0.14903601198720057,0.00635192542001552
161,-1.6199999999999999,0,0.0,0.0,0.19693793171894836,0.0,0.051831163144663725,-0.0005935607681502922,0.12074162525181308,0.00432102037827253,0.14943071418239637,0.00647936469706083
162,-1.6114285714285714,0,0.0,0.0,0.19693793171894836,0.0,0.05192965035250923,-0.0005965402888402054,0.12105063920787158,0.004408817220648293,0.14982066811172856,0.006610992052464557
163,-1.6028571428571428,0,0.0,0.0,0.19693793171894836,0.0,0.05202535030253236,-0.0005994916926996327,0.12135632118467782,0.004499542684961009,0.15020626025606898,0.00674700171831062
164,-1.5942857142857143,0,0.0,0.0,0.19693793171894836,0.0,0.05211832744371385,-0.000602417416569401,0.12165895375050727,0.004593334577361055,0.15058784540690695,0.00688759960573742
165,-1.5857142857142856,0,0.0,0.0,0.19693793171894836,0.0,0.052208632635628235,-0.0006053196987797966,0.12195879737739283,0.004690339131610904,0.15096574980377522,0.007033004173565175
166,-1.5771428571428572,0,0.0,0.0,0.19693793171894836,0.0,0.05229630384065252,-0.0006082005971484902,0.12225609263303833,0.004790711646193606,0.15134027389499996,0.007183447373798697
167,-1.5685714285714285,0,0.0,0.0,0.19693793171894836,0.0,0.05238136667797186,-0.0006110620048280608,0.12255106211988805,0.004894617179002081,0.1517116947710172,0.007339175681939999
168,-1.5599999999999998,0,0.0,0.0,0.19693793171894836,0.0,0.052463834851466766,-0.0006139056642662408,0.12284391219456656,0.00500223130567966,0.15208026831187604,0.007500451220956129
169,-1.5514285714285714,0,0.0,0.0,0.19693793171894836,0.0,0.05254371046109099,-0.0006167331795032977,0.12313483449608074,0.005113740948420564,0.1524462310841169,0.007667552988797909
170,-1.5428571428571427,0,0.0,0.0,0.19693793171894836,0.0,0.052620984205128445,-0.0006195460269971107,0.12342400730702646,0.005229345282877072,0.15280980201672567,0.007840778200549608
171,-1.5342857142857143,0,0.0,0.0,0.19693793171894836,0.0,0.05269563547880567,-0.0006223455651390437,0.12371159676868995,0.005349256731762282,0.15317118388123505,0.008020443757610202
172,-1.5257142857142856,0,0.0,0.0,0.19693793171894836,0.0,0.052767632372901135,-0.0006251330425981851,0.12399775796790818,0.005473702054834419,0.1535305645967967,0.00820688785783549
173,-1.5171428571428571,0,0.0,0.0,0.19693793171894836,0.0,0.052836931574404486,-0.0006279096056117626,0.12428263591121302,0.0056029235461751235,0.15388811837748975,0.008400471762256233
174,-1.5085714285714285,0,0.0,0.0,0.19693793171894836,0.0,0.05290347816967492,-0.0006306763043204679,0.12456636639961012,0.005737180351104333,0.15424400673570732,0.008601581735936307
175,-1.5,0,0.0,0.0,0.19693793171894836,0.0,0.052967205349055524,-0.0006334340982319147,0.12484907681561229,0.005876749916694406,0.1545983793523243,0.008810631182707094
176,-1.4914285714285713,0,0.0,0.0,0.19693793171894836,0.0,0.05302803401038027,-0.0006361838608811177,0.12513088683260892,0.006021929591722682,0.15495137482125088,0.009028062995995376
177,-1.4828571428571429,0,0.0,0.0,0.19693793171894836,0.0,0.05308587225728004,-0.0006389263837443333,0.1254119090553654,0.006173038394050918,0.15530312127295665,0.009254352150754784
178,-1.4742857142857142,0,0.0,0.0,0.19693793171894836,0.0,0.05314061478658736,-0.0006416623794510414,0.12569224959932612,0.006330418965909926,0.1556537368783895,0.009490008564705816
179,-1.4657142857142857,0,0.0,0.0,0.19693793171894836,0.0,0.05319214215743512,-0.0006443924843282943,0.1259720086154437,0.006494439740443083,0.15600333023195853,0.009735580260755751
180,-1.457142857142857,0,0.0,0.0,0.19693793171894836,0.0,0.05324031993279046,-0.0006471172603015592,0.12625128076641795,0.006665497346189501,0.15635200061001492,0.009991656866779818
181,-1.4485714285714284,0,0.0,0.0,0.19693793171894836,0.0,0.053284997682125385,-0.0006498371961666694,0.1265301556595243,0.00684401928006468,0.15669983810168328,0.0102588734942554
182,-1.44,0,0.0,0.0,0.19693793171894836,0.0,0.05332600783165149,-0.0006525527082382078,0.12680871824060383,0.007030466883896683,0.15704692361501352,0.010537915044246888
183,-1.4314285714285713,0,0.0,0.0,0.19693793171894836,0.0,0.053363164345946956,-0.0006552641403697506,0.12708704915321112,0.007225338664838386,0.15739332878083293,0.01082952099939909
184,-1.4228571428571428,0,0.0,0.0,0.19693793171894836,0.0,0.053396261221885,-0.0006579717633322576,0.1273652250665075,0.0074291740061245065,0.15773911582229797,0.011134490776603069
185,-1.4142857142857141,0,0.0,0.0,0.19693793171894836,0.0,0.05342507077235193,-0.0006606757735260075,0.1276433189750217,0.007642557321860146,0.15808433754670934,0.011453689740959392
186,-1.4057142857142857,0,0.0,0.0,0.19693793171894836,0.0,0.053449341673325754,-0.0006633762909907954,0.12792140047308184,0.007866122718008524,0.15842903775257203,0.011788056020817724
187,-1.397142857142857,0,0.0,0.0,0.19693793171894836,0.0,0.05346879674329137,-0.0006660733566669273,0.12819953600640696,0.00810055923175092,0.15877325246704072,0.012138608309394287
188,-1.3885714285714286,0,0.0,0.0,0.19693793171894836,0.0,0.05348313041857548,-0.0006687669288458095,0.1284777891030583,0.008346616733216024,0.159117012331579,0.012506454857625813
189,-1.38,0,0.0,0.0,0.19693793171894836,0.0,0.053492005881839846,-0.0006714568787336511,0.12875622058572053,0.008605112587598284,0.15944948779691726,0.01288327017579042
190,-1.3714285714285714,0,0.0,0.0,0.19693793171894836,0.0,0.053495051793456726,-0.0006741429850342434,0.12903488876708347,0.008876939192363025,0.15975178983470972,0.013252930705790547
191,-1.3628571428571428,0,0.0,0.0,0.19693793171894836,0.0,0.053491858566541414,-0.0006768249274359297,0.12931384962987907,0.009163072524121794,0.16005180458417875,0.013640749856872964
192,-1.354285714285714,0,0.0,0.0,0.19693793171894836,0.0,0.05348197411576551,-0.000679502278864266,0.12959315699300786,0.009464581853564927,0.16034940615257437,0.014048005598364124
193,-1.3457142857142856,0,0.0,0.0,0.19693793171894836,0.0,0.05346489899726565,-0.0006821744963328369,0.1298728626649892,0.009782640815409643,0.16064444866943672,0.014476094204393164
194,-1.337142857142857,0,0.0,0.0,0.19693793171894836,0.0,0.053440080841614064,-0.0006848409101914809,0.13015301658590722,0.010118540054732708,0.16093676124324266,0.014926543507199595
195,-1.3285714285714285,0,0.0,0.0,0.19693793171894836,0.0,0.053406907963214484,-0.0006875007115297862,0.13043366695883407,0.010473701712654196,0.1612261433922101,0.015401027960828772
196,-1.3199999999999998,0,0.0,0.0,0.19693793171894836,0.0,0.053364702007012696,-0.0006901529374455729,0.13071486037168925,0.010849696064793033,0.1615123608436776,0.015901385771158016
197,-1.3114285714285714,0,0.0,0.0,0.19693793171894836,0.0,0.053312709465995936,-0.0006927087958826898,0.130996641910342,0.011248260687344322,0.1617898614208447,0.016455790852195912
198,-1.3028571428571427,0,0.0,0.0,0.19693793171894836,0.0,0.05325009186950691,-0.0006949172101887567,0.1312790552637095,0.011671322600703322,0.16204341491735139,0.017137712989523254
199,-1.2942857142857143,0,0.0,0.0,0.19693793171894836,0.0,0.05317591440135644,-0.0006970537582331827,0.13156214282154458,0.012121023932687396,0.16228944419485017,0.01786387432787034
200,-1.2857142857142856,0,0.0,0.0,0.19693793171894836,0.0,0.05308913265614511,-0.0006991076546969909,0.1318459457655043,0.012599751756902752,0.16252700240838652,0.018638112387988365
201,-1.2771428571428571,0,0.0,0.0,0.19693793171894836,0.0,0.05298857717967724,-0.0007010662894748853,0.13213050415407662,0.013110172902231352,0.16275497732458122,0.019464666651095235
202,-1.2685714285714285,0,0.0,0.0,0.19693793171894836,0.0,0.05287293536162157,-0.0007029148800114755,0.13241585700186317,0.013655274703926992,0.16297205744292004,0.020348224321948584
203,-1.26,0,0.0,0.0,0.19693793171894836,0.0,0.05274073015157097,-0.0007046360456169612,0.13270204235367106,0.0142384128846452,0.16317668914213257,0.021293969957777364
204,-1.2514285714285713,0,0.0,0.0,0.19693793171894836,0.0,0.05259029494801189,-0.0007062092837193969,0.13298909735384745,0.014863368026937699,0.16336702181735735,0.022307638187177233
205,-1.2428571428571427,0,0.0,0.0,0.19693793171894836,0.0,0.05241974385641344,-0.0007076103221628788,0.13327705831122397,0.015534412443010964,0.16354083672118438,0.023395567897079823
206,-1.2342857142857142,0,0.0,0.0,0.19693793171894836,0.0,0.052226936318537275,-0.000708810313898688,0.13356596076002447,0.016256389683536175,0.1636954533254124,0.02456475475803246
207,-1.2257142857142855,0,0.0,0.0,0.19693793171894836,0.0,0.05200943486799448,-0.000709774830040584,0.13385583951705696,0.017034809482227107,0.16382760408117106,0.02582289637345937
208,-1.217142857142857,0,0.0,0.0,0.19693793171894836,0.0,0.051764454450962775,-0.0007104625932869154,0.13414672873546798,0.017875961642903167,0.16393326380845302,0.027178419936807724
209,-1.2085714285714284,0,0.0,0.0,0.19693793171894836,0.0,0.05148880134439589,-0.0007108238747668147,0.1344386619553395,0.01878705328899445,0.164007412438092,0.028640474732329172
210,-1.2,0,0.0,0.0,0.19693793171894836,0.0,0.0511787991782586,-0.0007107984514708325,0.13473167215136253,0.019776375076425868,0.16404369739730276,0.030218858707761625
211,-1.1914285714285713,0,0.0,0.0,0.19693793171894836,0.0,0.05083019888467776,-0.0007103129857412126,0.1350257917778131,0.020853503506373692,0.1640339407777523,0.031923825196062953
212,-1.1828571428571428,0,0.0,0.0,0.19693793171894836,0.0,0.05043806850316197,-0.0007092776387081696,0.13532105281102816,0.022029548481827275,0.16396739932942417,0.03376567408064281
213,-1.1742857142857142,0,0.0,0.0,0.19693793171894836,0.0,0.049996657596385684,-0.0007075816600457126,0.13561748678958707,0.0233174578903556,0.16382961801448206,0.03575395424971208
214,-1.1657142857142857,0,0.0,0.0,0.19693793171894836,0.0,0.0494992294790806,-0.0007050875980926124,0.13591512485235022,0.02473239448134449,0.16360059093038928,0.037895955894145
215,-1.157142857142857,0,0.0,0.0,0.19693793171894836,0.0,0.0489378524022042,-0.0007016236339944602,0.1362139977745293,0.02629220493389862,0.16325169337430012,0.04019387601759579
216,-1.1485714285714286,0,0.0,0.0,0.19693793171894836,0.0,0.04830313808723009,-0.0006969733411449598,0.1365141360019306,0.02801800718247834,0.1627403311714944,0.04263942517931424
217,-1.14,0,0.0,0.0,0.19693793171894836,0.0,0.04758391232928019,-0.0006908618765997488,0.13681556968350406,0.02993493032446508,0.16200011918355786,0.045203288657900326
218,-1.1314285714285712,0,0.0,0.0,0.19693793171894836,0.0,0.04676679745804004,-0.0006829371780096118,0.13711832870233012,0.03207305250686573,0.16092174608188878,0.04781367028632432
219,-1.1228571428571428,0,0.0,0.0,0.19693793171894836,0.0,0.045835679833243353,-0.0006727440965336668,0.1374224427051537,0.0344685970412536,0.15931293469563731,0.050310015227625
220,-1.114285714285714,0,0.0,0.0,0.19693793171894836,0.0,0.04477102670931825,-0.0006596884321689645,0.1377279411305752,0.037165466856931825,0.15680650770778168,0.052334590849647825
221,-1.1057142857142856,0,0.0,0.0,0.19693793171894836,0.0,0.043549005074817085,-0.0006429863797744407,0.13803485323599868,0.040217223747337105,0.15261417034376168,0.05303997720935861
222,-1.097142857142857,0,0.0,0.0,0.19693793171894836,0.0,0.04214033977195437,-0.0006215926711781979,0.13834320812342607,0.04368965323146832,0.14458091418753583,0.049997968172277474
223,-1.0885714285714285,0,0.0,0.0,0.19693793171894836,0.0,0.04050882887798539,-0.0005940972903651595,0.13865303476418342,0.0476640992558099,0.13741185932129307,0.04700615056669806
224,-1.0799999999999998,0,0.0,0.0,0.19693793171894836,0.0,0.03860941144664902,-0.0005585754002753252,0.13896436202266846,0.05224180436204517,0.13755749588464786,0.051424073434164316
225,-1.0714285714285714,0,0.0,0.0,0.19693793171894836,0.0,0.03638565928696468,-0.000512367097081721,0.13927721867917126,0.0575495435527626,0.13768972534189491,0.05653549923766287
226,-1.0628571428571427,0,0.0,0.0,0.19693793171894836,0.0,0.03376654985624119,-0.00045175149202093703,0.13959163345186265,0.0637468728821614,0.13780485915523016,0.06248844776855259
227,-1.0542857142857143,0,0.0,0.0,0.19693793171894836,0.0,0.030662395649573067,-0.00037146193231167633,0.1399076350179937,0.0710352726820032,0.13789842581343725,0.06946826303944806
228,-1.0457142857142856,0,0.0,0.0,0.19693793171894836,0.0,0.026959913542617644,-0.00026396525306479797,0.1402252520343846,0.07966922258141627,0.1379662080416908,0.07770775779865177
229,-1.0371428571428571,0,0.0,0.0,0.19693793171894836,0.0,0.022516742121560712,-0.0001184013809472374,0.14054451315723818,0.08996851642999712,0.1380056012593827,0.0874988077688988
230,-1.0285714285714285,1,0.8208817507671242,0.0,0.19693793171894836,0.1616627541819067,0.017156522964036493,8.093179384593957e-05,0.14086544706135146,0.10232931050147653,0.11768545487752954,0.07815331115722787
231,-1.0199999999999998,1,2.4694446716640854,0.0,0.19693793171894836,0.4863273261319025,0.010667470960665797,0.0003566014963798784,0.1411880824587584,0.11722733478567769,0.08543837608408396,0.050061364620813426
232,-1.0114285714285713,1,3.268388480158551,0.0,0.19693793171894836,0.6436696673364621,0.002811027729534554,0.0007403323567776439,0.1415124481168627,0.1351984561334053,0.07308544938732485,0.037722456684422735
233,-1.0028571428571427,1,3.620817780964013,0.0,0.19693793171894836,0.713076364914245,-0.006646368494767969,0.001274455657209837,0.1418385728760915,0.15676731831469343,0.0681312654832704,0.0309357143004145
234,-0.9942857142857142,1,3.719261853913971,0.0,0.19693793171894836,0.7324637370309989,-0.017857075464175535,0.0020093887534914858,0.1421664856671227,0.18227616873577077,0.06670356811238944,0.026671101456820303
235,-0.9857142857142858,1,3.67365771139122,0.0,0.19693793171894836,0.7234825515247522,-0.03074886427004413,0.002990775960823732,0.14249621552771788,0.2115627994186004,0.06716142146199988,0.023765150824022207
236,-0.9771428571428569,1,3.5555095966485712,0.0,0.19693793171894836,0.7002147061708419,-0.044823132344203806,0.0042286248723531015,0.14282779161919523,0.24350730300261492,0.06859972103649074,0.0217063687268635
237,-0.9685714285714284,1,3.4150425604942303,0.0,0.19693793171894836,0.6725514185959153,-0.05900099660970997,0.005651816418049394,0.1431612432425868,0.2756863747792388,0.07039816515034954,0.020247787734787387
238,-0.96,1,3.2867644154994577,0.0,0.19693793171894836,0.6472885860359014,-0.07173955848692655,0.007082835551272064,0.14349659985449895,0.3046344614359183,0.0720989711219225,0.019249485932253348
239,-0.9514285714285715,1,3.1896052618204247,0.0,0.19693793171894836,0.6281542632627892,-0.08154858129338236,0.008285796032896215,0.14383389108272124,0.32700429638997924,0.073419670580161,0.018620281898457103
240,-0.9428571428571426,1,3.1294637073467935,0.0,0.19693793171894836,0.6163101099143898,-0.08762281921487074,0.009079638619114887,0.1441731467416009,0.3409872059833027,0.07424951923996091,0.018277230636759127
241,-0.9342857142857142,1,3.1026936381517527,0.0,0.19693793171894836,0.6110380678551454,-0.09007119527226809,0.009418751654863604,0.14451439684721865,0.3468278777546954,0.07462167010982547,0.018150119707550576
242,-0.9257142857142857,1,3.101542140533127,0.0,0.19693793171894836,0.6108112942957539,-0.08962776718746693,0.009376040619740204,0.14485767163239138,0.3461751462240079,0.07463974098665614,0.018179782982102745
243,-0.9171428571428573,1,3.1174361300462063,0.0,0.19693793171894836,0.6139414237172224,-0.08720186384599714,0.009072333678359967,0.14520300156152308,0.3410715315946239,0.07442606901685174,0.018327501605175562
244,-0.9085714285714284,1,3.1442681796461347,0.0,0.19693793171894836,0.6192256720692125,-0.0835831856096278,0.008620001799732793,0.14555041734533591,0.3332908506204107,0.07406885886289867,0.01855173082945655
245,-0.8999999999999999,1,3.1766667993116267,0.0,0.19693793171894836,0.6256061892166833,-0.07934617101047024,0.008101024704113257,0.1458999499554969,0.3241234098006067,0.07364555885719525,0.01883672101327609
246,-0.8914285714285715,1,3.2111580127850563,0.0,0.19693793171894836,0.6323988174606173,-0.07486671179174632,0.007567208971311086,0.14625163063916966,0.31441354989537484,0.07320509258261369,0.01916882099846751
247,-0.8828571428571426,1,3.2465885831713552,0.0,0.19693793171894836,0.6393764407121176,-0.07037341260623431,0.007047958967266257,0.1466054909335094,0.30467478294932093,0.0727619878048,0.019522397149523342
248,-0.8742857142857141,1,3.2800502592605736,0.0,0.19693793171894836,0.6459663139929777,-0.06599660682783982,0.006558176294236075,0.14696156268012284,0.29519988920684226,0.07235633230259834,0.01991242710547127
249,-0.8657142857142857,1,3.3118676560710765,0.0,0.19693793171894836,0.6522323663135192,-0.06180484908024559,0.006104105872549592,0.14731987803951505,0.286142884846393,0.07198112765006814,0.020316869762739723
250,-0.8571428571428572,1,3.341181207765419,0.0,0.19693793171894836,0.6580053165555394,-0.05782932256127781,0.0056871298583418915,0.14768046950554195,0.2775738445243543,0.07164694509566283,0.020737499698279618
251,-0.8485714285714283,1,3.367713553748925,0.0,0.19693793171894836,0.6632305418971828,-0.05407930320646691,0.005306065431895524,0.14804336991988787,0.2695136362317612,0.07135620105836324,0.021171955149577187
252,-0.8399999999999999,1,3.391409751539239,0.0,0.19693793171894836,0.6678972220796103,-0.050551669535319775,0.004958497739974786,0.14840861248658643,0.2619552818569642,0.07110842327252821,0.02161748789112645
253,-0.8314285714285714,1,3.4121606777067317,0.0,0.19693793171894836,0.6719838665602889,-0.04723664311688755,0.004641527174915507,0.1487762307866077,0.25487685115113057,0.0709042250984762,0.02207395413815393
254,-0.822857142857143,1,3.4299600019579515,0.0,0.19693793171894836,0.675489228664319,-0.04412120288009232,0.004352173038975373,0.14914625879252208,0.24824913079853816,0.07074300185109102,0.022540924108318074
255,-0.8142857142857141,1,3.4448728009508374,0.0,0.19693793171894836,0.6784261244541184,-0.041191082791318855,0.004087580075800461,0.14951873088326717,0.24204011151632235,0.0706233490871335,0.023017716712004723
256,-0.8057142857142856,1,3.456969495750984,0.0,0.19693793171894836,0.6808084225086946,-0.03843191326404461,0.0038451140645601595,0.14989368185902857,0.23621755184742865,0.07054397884802431,0.02350406618188232
257,-0.7971428571428572,1,3.4663154320009886,0.0,0.19693793171894836,0.6826489918637476,-0.03582984798133182,0.00362239638544605,0.1502711469562568,0.2307503861134262,0.07050383817176091,0.02400008675628741
258,-0.7885714285714283,1,3.4729770735781114,0.0,0.19693793171894836,0.6839609217777992,-0.03337188360805449,0.0034173061333636953,0.15065116186283595,0.2256094425515278,0.07050199366990535,0.02450606290696323
259,-0.7799999999999998,1,3.4770222013614847,0.0,0.19693793171894836,0.6847575608769956,-0.03104599821243686,0.0032279659681585045,0.15103376273341948,0.22076775424556763,0.07053760724503765,0.025022366341564302
260,-0.7714285714285714,1,3.4785165672128175,0.0,0.19693793171894836,0.6850518581969884,-0.02884118464588186,0.0030527207434242576,0.15141898620495475,0.2162006341176491,0.07060996739554716,0.025549451260699112
261,-0.7628571428571429,1,3.477521348391228,0.0,0.19693793171894836,0.684855861860657,-0.026747425010959416,0.0028901138536203495,0.15180686941240856,0.21188561759512534,0.07071851302890932,0.026087857036697117
262,-0.754285714285714,1,3.4740920448349213,0.0,0.19693793171894836,0.6841805019110414,-0.02475563400627433,0.0027388638973935113,0.15219745000471477,0.20780233537057907,0.07086283983931041,0.026638203115896607
263,-0.7457142857142856,1,3.468278106192106,0.0,0.19693793171894836,0.6830355168595845,-0.022857587742452064,0.0025978429297346447,0.1525907661609598,0.20393235352798492,0.07104269893350369,0.027201182253531117
264,-0.7371428571428571,1,3.460122803612136,0.0,0.19693793171894836,0.681429428436943,-0.021045847781698553,0.002466056836633798,0.1529868566068205,0.20025900294054705,0.07125799425179456,0.027777556294399774
265,-0.7285714285714286,1,3.449663212004484,0.0,0.19693793171894836,0.6793695380991072,-0.01931368597394025,0.002342627964261744,0.15338576063128007,0.1967672104580574,0.07150878036257258,0.028368154584590875
266,-0.7199999999999998,1,3.4369302831343735,0.0,0.19693793171894836,0.6768619414227031,-0.017655013118154057,0.0022267799261625806,0.15378751810362748,0.19344333868648847,0.07179526061305969,0.028973874034566503
267,-0.7114285714285713,1,3.421948985436896,0.0,0.19693793171894836,0.6739115556396961,-0.016064312940396785,0.0021178244128283764,0.154192169490771,0.190275037710011,0.07211778574725324,0.029595680315454585
268,-0.7028571428571428,1,3.404738474083154,0.0,0.19693793171894836,0.6705221531298646,-0.014536581964682221,0.0020151497898453995,0.15459975587487335,0.18725111004955466,0.07247685334800497,0.030234610132540283
269,-0.694285714285714,1,3.385312260618552,0.0,0.19693793171894836,0.6666963948290151,-0.013067275321054426,0.0019182112655073058,0.1550103189713358,0.1843613889575563,0.07287310843629594,0.030891774640036104
270,-0.6857142857142855,1,3.3636783649944095,0.0,0.19693793171894836,0.6624358601697728,-0.011652258239366909,0.001826522420280576,0.15542390114714083,0.18159662948402072,0.07330734541219007,0.031568364008721456
271,-0.677142857142857,1,3.3398394434348027,0.0,0.19693793171894836,0.6577410722634136,-0.01028776282549393,0.0017396479096435868,0.1558405454395812,0.17894841140810386,0.07378051140446881,0.03226565310356061
272,-0.6685714285714286,1,3.313792890625946,0.0,0.19693793171894836,0.6526115180248291,-0.008970349651766822,0.0016571971735332733,0.15626029557538834,0.17640905298357254,0.07429371105330479,0.032985008226032946
273,-0.6599999999999997,1,3.2855309159166293,0.0,0.19693793171894836,0.647045663179283,-0.0076968736796706036,0.00157881900721275,0.15668319599028294,0.17397153441559443,0.07484821276105769,0.03372789491170742
274,-0.6514285714285712,1,3.2550405929027812,0.0,0.19693793171894836,0.641040962027493,-0.006464454048127589,0.0015041968684696067,0.15710929184896893,0.17162943002066458,0.07544545647848903,0.034495886820560644
275,-0.6428571428571428,1,3.222303881317055,0.0,0.19693793171894836,0.6345938617565204,-0.0052704472913903564,0.001433044814089545,0.1575386290655882,0.16937684809040945,0.0760870631279919,0.035290675799948046
276,-0.6342857142857143,1,3.187297619980571,0.0,0.19693793171894836,0.6276998010517003,-0.00411242358832432,0.0013651039743680956,0.15797125432466008,0.1672083775648362,0.07677484579617132,0.036114083234227275
277,-0.6257142857142854,1,3.1499934896496424,0.0,0.19693793171894836,0.6203532027797531,-0.002988145684746959,0.0013001394880962768,0.1584072151025294,0.16511904071017663,0.07751082285659934,0.03696807282368668
278,-0.617142857142857,1,3.110357944719417,0.0,0.19693793171894836,0.6125474605386411,-0.0018955501696143323,0.0012379378321605641,0.15884655968933975,0.16310425108435445,0.07829723321345855,0.03785476496291611
279,-0.6085714285714285,1,3.068352112801284,0.0,0.19693793171894836,0.6042749188805502,-0.0008327308226533365,0.0011783044898547976,0.15928933721156147,0.16115977615578422,0.07913655389090316,0.03877645291867199
280,-0.6000000000000001,1,3.0239316611112743,0.0,0.19693793171894836,0.5955268469986982,0.0002020762152210134,0.0011210619104381572,0.15973559765509526,0.15928170401699718,0.08003152023361114,0.03973562104195639
281,-0.5914285714285712,1,2.977046628399535,0.0,0.19693793171894836,0.586293405627873,0.0012105056669746892,0.0010660477196040513,0.1601853918889769,0.15746641370284767,0.08098514903214035,0.04073496528982548
282,-0.5828571428571427,1,2.9276412208267475,0.0,0.19693793171894836,0.5765636068447566,0.0021940749312191507,0.0010131131465443404,0.1606387716897068,0.15571054868383918,0.08200076494400672,0.0417774163808413
283,-0.5742857142857143,1,2.875653569781782,0.0,0.19693793171894836,0.5663252663730347,0.0031541946479866152,0.0009621216383724611,0.16109578976623556,0.15401099315878586,0.08308203064892448,0.04286616596515472
284,-0.5657142857142854,1,2.8210154491430597,0.0,0.19693793171894836,0.5555649479014343,0.004092178164841259,0.0009129476369558964,0.16155649978562778,0.15236485081816353,0.084232981256482,0.04400469625790579
285,-0.5571428571428569,1,2.763651948920552,0.0,0.19693793171894836,0.5442678988114542,0.005009250031298644,0.0008654754968286278,0.1620209563994351,0.1507694257907373,0.08545806357907249,0.04519681366490762
286,-0.5485714285714285,1,2.7034811015674505,0.0,0.19693793171894836,0.5324179765839578,0.005906553633505376,0.0008195985259151238,0.16248921527080715,0.14922220552203005,0.08676218099521799,0.046446687025423115
287,-0.54,1,2.6404134565103043,0.0,0.19693793171894836,0.5199975650080187,0.006785158067185241,0.0007752181333881237,0.1629613331023728,0.14772084536453167,0.08815074476253926,0.047758891211482496
288,-0.5314285714285711,1,2.5743515975899234,0.0,0.19693793171894836,0.5069874791467299,0.007646064334711789,0.0007322430711793066,0.16343736766491704,0.146263154686816,0.08962973280044893,0.049138456961277756
289,-0.5228571428571427,1,2.505189597106368,0.0,0.19693793171894836,0.49336685781795364,0.008490210941618328,0.000690588757526842,0.1639173778268973,0.144847084332453,0.09120575715636743,0.05059092799088979
290,-0.5142857142857142,1,2.4328123989827977,0.0,0.19693793171894836,0.4791130421158851,0.009318478958658128,0.000650176672531041,0.16440142358482052,0.14347071528023492,0.09288614160375207,0.0521224266311827
291,-0.5057142857142858,1,2.3570951221528897,0.0,0.19693793171894836,0.46420143822161203,0.010131696607548544,0.0006109338170411143,0.16488956609452698,0.14213224837518812,0.0946790111054317,0.05373972948376551
292,-0.4971428571428569,1,2.2779022735727326,0.0,0.19693793171894836,0.448605362415304,0.01093064342156229,0.000572792227351189,0.16538186770341035,0.1408299950154773,0.09659339522433469,0.05545035489296375
293,-0.48857142857142843,1,2.1950868581774388,0.0,0.19693793171894836,0.4322958657929093,0.011716054026075675,0.000535688539171136,0.16587839198361765,0.13956236869392535,0.09863934799190206,0.05726266440412467
