time_after_start,P,Q
0.01987500000000001,0.43999704912959137,0.17833684786422344
0.02025000000000001,0.43982963068730463,0.1786595482888488
0.02062500000000001,0.4396629274246777,0.1789802984807231
0.02100000000000001,0.43949693560528025,0.17929910955868006
0.021375000000000012,0.4393316515138427,0.17961599257730707
0.021750000000000012,0.43916707145613065,0.179930958527325
0.022125000000000013,0.43900319175882185,0.18024401833596587
0.022500000000000013,0.43884000876938234,0.18055518286734817
0.022875000000000013,0.43867751885594414,0.1808644629228497
0.023250000000000014,0.4385157184071843,0.18117186924147835
0.023625000000000014,0.4383546038322027,0.18147741250024085
0.024000000000000014,0.43819417156040297,0.18178110331450875
0.024375000000000015,0.43803441804137233,0.18208295223838283
0.024750000000000015,0.43787533974476284,0.18238296976505464
0.025125000000000015,0.4377169331601739,0.18268116632716663
0.025500000000000016,0.43755919479703387,0.18297755229716936
0.025875000000000016,0.4374021211844846,0.18327213798767697
0.026250000000000016,0.43724570887126474,0.18356493365182053
0.026625000000000017,0.4370899544255946,0.18385594948359907
0.027000000000000017,0.43693485443506186,0.1841451956182285
0.027375000000000017,0.4367804055065074,0.1844326821324888
0.027750000000000018,0.43662660426591227,0.18471841904506844
0.028125000000000018,0.43647344735828547,0.18500241631690734
0.02850000000000002,0.43632093144755163,0.1852846838515375
0.02887500000000002,0.43616905321644006,0.18556523149542165
0.02925000000000002,0.43601780936637463,0.1858440690382896
0.02962500000000002,0.4358671966173635,0.18612120621347317
0.03000000000000002,0.4357172117078902,0.1863966526982383
0.03037500000000002,0.43556785139480514,0.18667041811411586
0.03075000000000002,0.4354191124532176,0.18694251202723017
0.03112500000000002,0.43527099167638894,0.18721294394862537
0.03150000000000002,0.43512348587562566,0.18748172333459012
0.03187500000000002,0.4349765918801738,0.18774885958698034
0.03225000000000002,0.43483030653711324,0.18801436205353977
0.03262500000000002,0.4346846267112538,0.18827824002821883
0.03300000000000002,0.43453954928503047,0.18854050275149126
0.03337500000000002,0.4343950711584007,0.1888011594106694
0.03375000000000002,0.43425118924874107,0.18906021914021698
0.03412500000000002,0.43410790049074566,0.18931769102206036
0.034500000000000024,0.4339652018363242,0.18957358408589783
0.034875000000000024,0.4338230902545014,0.18982790730950705
0.035250000000000024,0.4336815627313163,0.19008066961905054
0.035625000000000025,0.4335406162697231,0.19033187988937966
0.036000000000000025,0.43340024788949166,0.19058154694433627
0.036375000000000025,0.43326045462710894,0.1908296795570529
0.036750000000000026,0.43312123353568144,0.19107628645025126
0.037125000000000026,0.4329825816848377,0.1913213762965384
0.037500000000000026,0.43284449616063164,0.19156495771870166
0.03787500000000003,0.4327069740654461,0.19180703929000173
0.03825000000000003,0.43257001251789773,0.19204762953446353
0.03862500000000003,0.4324336086527416,0.19228673692716586
0.03900000000000003,0.43229775962077693,0.19252436989452915
0.03937500000000003,0.43216246258875335,0.1927605368146012
0.03975000000000003,0.43202771473927737,0.19299524601734186
0.04012500000000003,0.4318935132707198,0.19322850578490505
0.04050000000000003,0.43175985539712347,0.19346032435192012
0.04087500000000003,0.43162673834811155,0.1936907099057707
0.04125000000000003,0.4314941593687967,0.19391967058687223
0.04162500000000003,0.4313621157196903,0.194147214488948
0.04200000000000003,0.43123060467661267,0.1943733496593031
0.04237500000000003,0.43109962353060316,0.19459808409909707
0.04275000000000003,0.43096916958783205,0.1948214257636147
0.04312500000000003,0.43083924016951125,0.1950433825625354
0.04350000000000003,0.4307098326118073,0.19526396236020083
0.04387500000000003,0.4305809442657534,0.1954831729758809
0.04425000000000003,0.4304525724971626,0.19570102218403823
0.04462500000000003,0.4303247146865425,0.19591751771459107
0.04500000000000003,0.4301973682290079,0.19613266725317463
0.04537500000000003,0.4300705305341971,0.1963464784414006
0.045750000000000034,0.42994419902618597,0.19655895887711558
0.046125000000000034,0.4298183711434046,0.19677011611465745
0.046500000000000034,0.42969304433855293,0.1969799576651107
0.046875000000000035,0.4295682160785178,0.19718849099655977
0.047250000000000035,0.42944388384429055,0.19739572353434126
0.047625000000000035,0.42932004513088406,0.19760166266129425
0.048000000000000036,0.42919669744725153,0.1978063157180095
0.048375000000000036,0.42907383831620527,0.19800969000307694
0.048750000000000036,0.4289514652743356,0.19821179277333167
0.04912500000000004,0.4288295758719308,0.19841263124409858
0.04950000000000004,0.4287081676728974,0.19861221258943546
0.04987500000000004,0.4285872382546805,0.1988105439423745
0.05025000000000004,0.4284667852081854,0.19900763239516284
0.05062500000000004,0.4283468061376988,0.19920348499950102
0.05100000000000004,0.4282272986608112,0.19939810876678046
0.05137500000000004,0.4281082604083394,0.19959151066831932
0.05175000000000004,0.4279896890242493,0.19978369763559717
0.05212500000000004,0.4278715821655796,0.19997467656048773
0.05250000000000004,0.42775393750236584,0.20016445429549107
0.05287500000000004,0.42763675271756457,0.20035303765396353
0.05325000000000004,0.42752002550697843,0.20054043341034689
0.05362500000000004,0.427403753579181,0.20072664830039588
0.05400000000000004,0.4272879346554431,0.20091168902140438
0.05437500000000004,0.4271725664696589,0.20109556223243022
0.05475000000000004,0.42705764676827207,0.2012782745545189
0.05512500000000004,0.4269431733102033,0.20145983257092562
0.05550000000000004,0.42682914386677795,0.20164024282733614
0.05587500000000004,0.42671555622165336,0.2018195118320863
0.05625000000000004,0.4266024081707477,0.20199764605638038
0.05662500000000004,0.4264896975221687,0.2021746519345078
0.057000000000000044,0.42637742209614293,0.20235053586405904
0.057375000000000044,0.42626557972494517,0.20252530420613962
0.057750000000000044,0.4261541682528288,0.20269896328558346
0.058125000000000045,0.4260431855359561,0.20287151939116443
0.058500000000000045,0.4259326294423291,0.20304297877580713
0.058875000000000045,0.42582249785172105,0.20321334765679577
0.059250000000000046,0.4257127886556081,0.20338263221598266
0.059625000000000046,0.4256034997571013,0.20355083859999445
0.060000000000000046,0.42549462907087965,0.20371797292043814
0.06037500000000005,0.4253861745231219,0.20388404125410517
0.06075000000000005,0.4252781340514412,0.20404904964317444
0.06112500000000005,0.42517050560481806,0.20421300409541424
0.06150000000000005,0.42506328714353464,0.2043759105843831
0.06187500000000005,0.4249564766391093,0.20453777504962894
0.06225000000000005,0.42485007207423164,0.2046986033968877
0.06262500000000004,0.42474407144269744,0.20485840149828016
0.06300000000000004,0.4246384727493448,0.20501717519250798
0.06337500000000004,0.42453327400998997,0.20517493028504852
0.06375000000000004,0.42442847325136357,0.20533167254834833
0.06412500000000004,0.424324068511048,0.20548740772201568
0.06450000000000004,0.42422005783741423,0.20564214151301172
0.06487500000000004,0.4241164392895593,0.20579587959584084
0.06525000000000004,0.42401321093724464,0.20594862761273947
0.06562500000000004,0.42391037086083416,0.2061003911738642
0.06600000000000004,0.423807917151233,0.20625117585747832
0.06637500000000005,0.42370584790982635,0.20640098721013772
0.06675000000000005,0.42360416124841926,0.20654983074687527
0.06712500000000005,0.4235028552891763,0.20669771195138437
0.06750000000000005,0.4234019281645616,0.2068446362762012
0.06787500000000005,0.4233013780172792,0.20699060914288617
0.06825000000000005,0.42320120300021424,0.20713563594220402
0.06862500000000005,0.42310140127637397,0.207279722034303
0.06900000000000005,0.4230019710188292,0.2074228727488928
0.06937500000000005,0.42290291041065664,0.20756509338542162
0.06975000000000005,0.42280421764488035,0.20770638921325235
0.07012500000000005,0.4227058909244153,0.207846765471837
0.07050000000000005,0.42260792846200934,0.20798622737089112
0.07087500000000005,0.4225103284801873,0.208124780090566
0.07125000000000005,0.4224130892111939,0.2082624287816209
0.07162500000000005,0.4223162088969384,0.20839917856559395
0.07200000000000005,0.422219685788938,0.20853503453497133
0.07237500000000005,0.42212351814826327,0.2086700017533566
0.07275000000000005,0.42202770424548264,0.20880408525563815
0.07312500000000005,0.42193224236060767,0.20893729004815606
0.07350000000000005,0.4218371307830389,0.20906962110886768
0.07387500000000005,0.42174236781151153,0.20920108338751273
0.07425000000000005,0.4216479517540415,0.20933168180577671
0.07462500000000005,0.4215538809278726,0.2094614212574541
0.07500000000000005,0.4214601536594226,0.2095903066086099
0.07537500000000005,0.42136676828423103,0.2097183426977406
0.07575000000000005,0.4212737231469066,0.20984553433593428
0.07612500000000005,0.4211810166010745,0.20997188630702956
0.07650000000000005,0.42108864700932513,0.21009740336777333
0.07687500000000005,0.42099661274316225,0.21022209024797817
0.07725000000000005,0.42090491218295173,0.2103459516506785
0.07762500000000006,0.4208135437178706,0.21046899225228569
0.07800000000000006,0.42072250574585635,0.21059121670274253
0.07837500000000006,0.42063179667355655,0.21071262962567644
0.07875000000000006,0.42054141491627905,0.21083323561855216
0.07912500000000006,0.42045135889794183,0.21095303925282327
0.07950000000000006,0.42036162705102365,0.21107204507408275
0.07987500000000006,0.42027221781651514,0.21119025760221305
0.08025000000000006,0.42018312964386945,0.21130768133153477
0.08062500000000006,0.42009436099095426,0.2114243207309548
0.08100000000000006,0.4200059103240027,0.21154018024411328
0.08137500000000006,0.41991777611756603,0.21165526428953021
0.08175000000000006,0.41982995685446556,0.21176957726075066
0.08212500000000006,0.4197424510257451,0.2118831235264892
0.08250000000000006,0.4196552571306241,0.21199590743077373
0.08287500000000006,0.4195683736764507,0.2121079332930884
0.08325000000000006,0.41948179917865475,0.2122192054085155
0.08362500000000006,0.4193955321607018,0.21232972804787648
0.08400000000000006,0.4193095711540471,0.2124395054578725
0.08437500000000006,0.4192239146980896,0.21254854186122377
0.08475000000000006,0.41913856134012645,0.21265684145680824
0.08512500000000006,0.4190535096353078,0.2127644084197995
0.08550000000000006,0.41896875814659185,0.21287124690180353
0.08587500000000006,0.41888430544470007,0.2129773610309954
0.08625000000000006,0.4188001501080727,0.21308275491225415
0.08662500000000006,0.4187162907228249,0.21318743262729772
0.08700000000000006,0.4186327258827022,0.21329139823481663
0.08737500000000006,0.4185494541890373,0.21339465577060696
0.08775000000000006,0.4184664742507065,0.21349720924770266
0.08812500000000006,0.4183837846840869,0.21359906265650702
0.08850000000000006,0.41830138411301254,0.21370021996492317
0.08887500000000007,0.41821927116873303,0.21380068511848407
0.08925000000000007,0.4181374444898702,0.2139004620404817
0.08962500000000007,0.4180559027223762,0.21399955463209522
0.09000000000000007,0.4179746445194919,0.21409796677251886
0.09037500000000007,0.4178936685417049,0.21419570231908852
0.09075000000000007,0.4178129734567082,0.2142927651074078
0.09112500000000007,0.41773255793935926,0.21438915895147376
0.09150000000000007,0.41765242067163866,0.21448488764380108
0.09187500000000007,0.4175725603426099,0.2145799549555462
0.09225000000000007,0.41749297564837873,0.21467436463663025
0.09262500000000007,0.4174136652920528,0.21476812041586177
0.09300000000000007,0.41733462798370213,0.21486122600105806
0.09337500000000007,0.417255862440319,0.2149536850791664
0.09375000000000007,0.4171773673857786,0.21504550131638414
0.09412500000000007,0.4170991415507998,0.2151366783582784
0.09450000000000007,0.4170211836729061,0.21522721982990473
0.09487500000000007,0.41694349249638685,0.21531712933592542
0.09525000000000007,0.4168660667722587,0.21540641046072684
0.09562500000000007,0.4167889052582272,0.21549506676853625
0.09600000000000007,0.4167120067186489,0.21558310180353782
0.09637500000000007,0.416635369924493,0.2156705190899879
0.09675000000000007,0.4165589936533043,0.21575732213232995
0.09712500000000007,0.4164828766891653,0.21584351441530847
0.09750000000000007,0.4164070178226591,0.21592909940408211
0.09787500000000007,0.41633141585083244,0.21601408054433668
0.09825000000000007,0.4162560695771591,0.21609846126239707
0.09862500000000007,0.4161809778115029,0.21618224496533833
0.09900000000000007,0.4161061393700817,0.21626543504109685
0.09937500000000007,0.4160315530754311,0.21634803485857998
0.09975000000000007,0.41595721775636874,0.2164300477677756
0.10012500000000008,0.4158831322479583,0.21651147709986085
0.10050000000000008,0.41580929539147404,0.21659232616731022
0.10087500000000008,0.41573570603436577,0.21667259826400315
0.10125000000000008,0.4156623630302235,0.21675229666533058
0.10162500000000008,0.4155892652387426,0.2168314246283014
0.10200000000000008,0.41551641152568924,0.21690998539164805
0.10237500000000008,0.4154438007628658,0.21698798217593124
0.10275000000000008,0.41537143182807684,0.21706541818364455
0.10312500000000008,0.4152993036050946,0.21714229659931808
0.10350000000000008,0.4152274149836255,0.21721862058962144
0.10387500000000008,0.41515576485927624,0.2172943933034664
0.10425000000000008,0.4150843521335208,0.21736961787210873
0.10462500000000008,0.41501317571366647,0.21744429740924967
0.10500000000000008,0.4149422345128213,0.21751843501113635
0.10537500000000008,0.41487152744986106,0.21759203375666214
0.10575000000000008,0.4148010534493962,0.21766509670746612
0.10612500000000008,0.4147308114417403,0.21773762690803194
0.10650000000000008,0.41466080036287667,0.21780962738578633
0.10687500000000008,0.4145910191544269,0.21788110115119672
0.10725000000000008,0.4145214667636188,0.2179520511978687
0.10762500000000008,0.41445214214325443,0.21802248050264234
0.10800000000000008,0.41438304425167893,0.21809239202568836
0.10837500000000008,0.4143141720527489,0.21816178871060402
0.10875000000000008,0.4142455245158012,0.21823067348450728
0.10912500000000008,0.414177100615622,0.21829904925813198
0.10950000000000008,0.4141088993324161,0.21836691892592122
0.10987500000000008,0.41404091965177614,0.21843428536612072
0.11025000000000008,0.4139731605646522,0.21850115144087165
0.11062500000000008,0.4139056210673213,0.21856751999630264
0.11100000000000008,0.4138383001613577,0.21863339386262165
0.11137500000000009,0.41377119685360253,0.218698775854207
0.11175000000000009,0.41370431015613474,0.2187636687696977
0.11212500000000009,0.4136376390862405,0.2188280753920839
0.11250000000000009,0.41357118266638476,0.21889199848879623
0.11287500000000009,0.41350493992418125,0.21895544081179455
0.11325000000000009,0.4134389098923642,0.2190184050976568
0.11362500000000009,0.4133730916087588,0.21908089406766676
0.11400000000000009,0.4133074841162525,0.21914291042790146
0.11437500000000009,0.41324208646276717,0.21920445686931814
0.11475000000000009,0.41317689770122973,0.21926553606784063
0.11512500000000009,0.41311191688954485,0.2193261506844454
0.11550000000000009,0.4130471430905661,0.21938630336524662
0.11587500000000009,0.4129825753720686,0.21944599674158147
0.11625000000000009,0.41291821280672114,0.21950523343009423
0.11662500000000009,0.4128540544720586,0.21956401603282036
0.11700000000000009,0.41279009945045436,0.2196223471372698
0.11737500000000009,0.4127263468290935,0.21968022931651
0.11775000000000009,0.41266279569994524,0.2197376651292482
0.11812500000000009,0.41259944515973634,0.2197946571199136
0.11850000000000009,0.4125362943099242,0.2198512078187387
0.11887500000000009,0.4124733422566704,0.21990731974184033
0.11925000000000009,0.4124105881108139,0.21996299539130018
0.11962500000000009,0.4123480309878451,0.22001823725524472
0.12000000000000009,0.4122856700078794,0.22007304780792508
0.12037500000000009,0.4122235042956316,0.22012742950979594
0.1207500000000001,0.4121615329803897,0.2201813848075942
0.1211250000000001,0.4120997551959891,0.22023491613441723
0.1215000000000001,0.4120381700807878,0.22028802590980068
0.1218750000000001,0.41197677677763983,0.2203407165397956
0.1222500000000001,0.4119155744338713,0.2203929904170453
0.1226250000000001,0.4118545622012542,0.220444849920862
0.1230000000000001,0.4117937392359822,0.22049629741730228
0.1233750000000001,0.41173310469864544,0.22054733525924305
0.1237500000000001,0.4116726577542059,0.22059796578645624
0.1241250000000001,0.4116123975719733,0.22064819132568364
0.1245000000000001,0.41155232332558,0.22069801419071108
0.1248750000000001,0.41149243419295756,0.22074743668244184
0.12525000000000008,0.4114327293563118,0.22079646108897052
0.12562500000000007,0.41137320800209987,0.22084508968565536
0.12600000000000006,0.41131386932100533,0.22089332473519108
0.12637500000000004,0.41125471250791557,0.22094116848768075
0.12675000000000003,0.41119573676189725,0.22098862318070744
0.12712500000000002,0.4111369412861738,0.22103569103940546
0.1275,0.4110783252881013,0.2210823742765309
0.127875,0.41101988797914635,0.22112867509253248
0.12824999999999998,0.4109616285748622,0.221174595675621
0.12862499999999996,0.41090354629486614,0.22122013820183917
0.12899999999999995,0.41084564036281723,0.22126530483513057
0.12937499999999993,0.41078791000639303,0.22131009772740873
0.12974999999999992,0.4107303544572677,0.22135451901862507
0.1301249999999999,0.4106729729510894,0.22139857083683695
0.1304999999999999,0.4106157647274577,0.22144225529827535
0.13087499999999988,0.41055872902990276,0.22148557450741202
0.13124999999999987,0.41050186510586173,0.22152853055702604
0.13162499999999985,0.4104451722066583,0.22157112552827027
0.13199999999999984,0.4103886495874804,0.2216133614907374
0.13237499999999983,0.4103322965073585,0.2216552405025255
0.1327499999999998,0.4102761122291447,0.22169676461030324
0.1331249999999998,0.41022009601949094,0.2217379358493748
0.13349999999999979,0.41016424714882804,0.22177875624374407
0.13387499999999977,0.41010856489134473,0.22181922780617902
0.13424999999999976,0.41005304852496616,0.22185935253827532
0.13462499999999974,0.409997697331334,0.22189913243051962
0.13499999999999973,0.409942510595785,0.22193856946235252
0.13537499999999972,0.40988748760733057,0.22197766560223114
0.1357499999999997,0.4098326276586366,0.22201642280769174
0.1361249999999997,0.4097779300460027,0.22205484302541073
0.13649999999999968,0.40972339406934233,0.22209292819126725
0.13687499999999966,0.4096690190321626,0.22213068023040344
0.13724999999999965,0.409614804241544,0.2221681010572858
0.13762499999999964,0.4095607490081212,0.2222051925757654
0.13799999999999962,0.40950685264606246,0.22224195667913793
0.1383749999999996,0.40945311447305055,0.22227839525020365
0.1387499999999996,0.40939953381026317,0.22231451016132658
0.13912499999999958,0.4093461099823532,0.22235030327449373
0.13949999999999957,0.4092928423174298,0.22238577644137358
0.13987499999999956,0.40923973014703896,0.2224209315033748
0.14024999999999954,0.4091867728061447,0.22245577029170388
0.14062499999999953,0.40913396963310966,0.22249029462742304
0.14099999999999951,0.40908131996967656,0.22252450632150764
0.1413749999999995,0.40902882316094935,0.22255840717490305
0.1417499999999995,0.4089764785553749,0.2225919989785815
0.14212499999999947,0.4089242855047237,0.22262528351359828
0.14249999999999946,0.4088722433640722,0.2226582625511479
0.14287499999999945,0.4088203514917842,0.22269093785261976
0.14324999999999943,0.4087686092494924,0.22272331116965344
0.14362499999999942,0.4087170160020807,0.22275538424419405
0.1439999999999994,0.4086655711176661,0.22278715880854655
0.1443749999999994,0.40861427396758054,0.22281863658543055
0.14474999999999938,0.40856312392635336,0.22284981928803427
0.14512499999999937,0.4085121203716935,0.22288070862006837
0.14549999999999935,0.408461262684472,0.22291130627581945
0.14587499999999934,0.40841055024870443,0.222941613940203
0.14624999999999932,0.4083599824515334,0.22297163328881683
0.1466249999999993,0.4083095586832116,0.22300136598799286
0.1469999999999993,0.4082592783370844,0.22303081369485012
0.14737499999999928,0.4082091408095726,0.2230599780573462
0.14774999999999927,0.40815914550015564,0.22308886071432904
0.14812499999999926,0.40810929181135497,0.22311746329558851
0.14849999999999924,0.4080595791487166,0.22314578742190705
0.14887499999999923,0.4080100069207949,0.22317383470511085
0.14924999999999922,0.40796057453913603,0.2232016067481199
0.1496249999999992,0.40791128141826116,0.22322910514499855
0.1499999999999992,0.40786212697565016,0.22325633148100524
0.15037499999999918,0.4078131106317252,0.22328328733264197
0.15074999999999916,0.407764231809835,0.22330997426770385
0.15112499999999915,0.40771548993623785,0.22333639384532783
0.15149999999999914,0.4076668844400866,0.22336254761604174
0.15187499999999912,0.40761841475341176,0.22338843712181258
0.1522499999999991,0.4075700803111062,0.22341406389609472
0.1526249999999991,0.40752188055090943,0.2234394294638777
0.15299999999999908,0.4074738149133915,0.22346453534173422
0.15337499999999907,0.4074258828419379,0.2234893830378668
0.15374999999999905,0.40737808378273394,0.2235139740521557
0.15412499999999904,0.40733041718474894,0.22353830987620507
0.15449999999999903,0.40728288249972155,0.22356239199338968
0.154874999999999,0.4072354791821443,0.2235862218789012
0.155249999999999,0.40718820668924804,0.22360980099979436
0.155624999999999,0.40714106448098764,0.22363313081503233
0.15599999999999897,0.40709405202002646,0.22365621277553233
0.15637499999999896,0.4070471687717218,0.2236790483242111
0.15674999999999895,0.4070004142041097,0.2237016388960293
0.15712499999999893,0.40695378778789093,0.22372398591803666
0.15749999999999892,0.4069072889964156,0.22374609080941615
0.1578749999999989,0.4068609173056692,0.2237679549815284
0.1582499999999989,0.4068146721942578,0.22378957983795514
0.15862499999999888,0.406768553143394,0.22381096677454337
0.15899999999999886,0.40672255963688214,0.22383211717944856
0.15937499999999885,0.4066766911611048,0.22385303243317764
0.15974999999999884,0.4066309472050081,0.22387371390863206
0.16012499999999882,0.40658532726008767,0.2238941629711506
0.1604999999999988,0.40653983082037537,0.22391438097855154
0.1608749999999988,0.40649445738242446,0.2239343692811748
0.16124999999999878,0.4064492064452965,0.22395412922192415
0.16162499999999877,0.40640407751054725,0.22397366213630862
0.16199999999999876,0.40635907008221317,0.22399296935248408
0.16237499999999874,0.40631418366679817,0.22401205219129436
0.16274999999999873,0.4062694177732593,0.22403091196631225
0.16312499999999872,0.40622477191299433,0.2240495499838803
0.1634999999999987,0.40618024559982757,0.22406796754315123
0.1638749999999987,0.40613583834999706,0.22408616593612812
0.16424999999999867,0.40609154968214145,0.2241041464477047
0.16462499999999866,0.40604737911728683,0.22412191035570492
0.16499999999999865,0.4060033261788333,0.22413945893092246
0.16537499999999863,0.4059593903925426,0.22415679343716038
0.16574999999999862,0.40591557128652495,0.22417391513126994
0.1661249999999986,0.40587186839122624,0.22419082526318962
0.1664999999999986,0.4058282812394154,0.22420752507598382
0.16687499999999858,0.40578480936617145,0.22422401580588125
0.16724999999999857,0.4057414523088715,0.22424029868231304
0.16762499999999855,0.40569820960717745,0.22425637492795103
0.16799999999999854,0.40565508080302437,0.22427224575874527
0.16837499999999853,0.40561206544060746,0.2242879123839618
0.1687499999999985,0.4055691630663701,0.22430337600621977
0.1691249999999985,0.40552637322899154,0.22431863782152894
0.16949999999999849,0.4054836954793747,0.2243336990193261
0.16987499999999847,0.4054411293706342,0.22434856078251225
0.17024999999999846,0.4053986744580842,0.22436322428748892
0.17062499999999844,0.40535633029922646,0.22437769070419436
0.17099999999999843,0.4053140964537385,0.22439196119613974
0.17137499999999842,0.4052719724834617,0.22440603692044503
0.1717499999999984,0.4052299579523899,0.22441991902787456
0.1721249999999984,0.4051880524266571,0.22443360866287276
0.17249999999999838,0.40514625547452654,0.22444710696359904
0.17287499999999836,0.4051045666663784,0.22446041506196304
0.17324999999999835,0.405062985574699,0.22447353408365958
0.17362499999999834,0.40502151177406914,0.2244864651482032
0.17399999999999832,0.4049801448411524,0.2244992093689625
0.1743749999999983,0.4049388843546843,0.22451176785319482
0.1747499999999983,0.40489772989546113,0.2245241417020797
0.17512499999999828,0.4048566810463283,0.2245363320107533
0.17549999999999827,0.4048157373921698,0.22454833986834175
0.17587499999999825,0.4047748985198967,0.22456016635799478
0.17624999999999824,0.4047341640184363,0.2245718125569189
0.17662499999999823,0.4046935334787217,0.2245832795364106
0.17699999999999821,0.4046530064936802,0.2245945683618893
0.1773749999999982,0.404612582658223,0.2246056800929297
0.1777499999999982,0.40457226156923437,0.22461661578329495
0.17812499999999817,0.4045320428255609,0.2246273764809685
0.17849999999999816,0.4044919260280011,0.22463796322818635
0.17887499999999815,0.40445191077929477,0.2246483770614692
0.17924999999999813,0.4044119966841121,0.2246586190116541
0.17962499999999812,0.40437218334904423,0.22466869010392604
0.1799999999999981,0.4043324703825918,0.22467859135784946
0.1803749999999981,0.4042928573951554,0.22468832378739956
0.18074999999999808,0.404253343999025,0.22469788840099325
0.18112499999999807,0.4042139298083699,0.22470728620151997
0.18149999999999805,0.4041746144392284,0.22471651818637278
0.18187499999999804,0.404135397509498,0.22472558534747838
0.18224999999999802,0.40409627863892517,0.22473448867132798
0.182624999999998,0.4040572574490955,0.22474322913900707
0.182999999999998,0.40401833356342376,0.22475180772622574
0.18337499999999798,0.4039795066071443,0.22476022540334845
0.18374999999999797,0.4039407762073008,0.22476848313542358
0.18412499999999796,0.4039021419927368,0.22477658188221328
0.18449999999999794,0.403863603594086,0.22478452259822218
0.18487499999999793,0.40382516064376284,0.22479230623272728
0.18524999999999792,0.4037868127759525,0.22479993372980664
0.1856249999999979,0.40374855962660183,0.2248074060283681
0.1859999999999979,0.4037104008334096,0.2248147240621781
0.18637499999999788,0.4036723360358171,0.22482188875989007
0.18674999999999786,0.40363436487499904,0.2248289010450732
0.18712499999999785,0.4035964869938539,0.22483576183624004
0.18749999999999784,0.4035587020369952,0.2248424720468748
0.18787499999999782,0.40352100965074145,0.2248490325854614
0.1882499999999978,0.40348340948310807,0.22485544435551083
0.1886249999999978,0.40344590118379753,0.22486170825558896
0.18899999999999778,0.4034084844041905,0.22486782517934384
0.18937499999999777,0.403371158797337,0.22487379601553287
0.18974999999999775,0.40333392401794743,0.22487962164805003
0.19012499999999774,0.40329677972238354,0.22488530295595272
0.19049999999999773,0.40325972556864975,0.22489084081348845
0.1908749999999977,0.40322276121638434,0.22489623609012172
0.1912499999999977,0.40318588632685054,0.2249014896505603
0.19162499999999769,0.4031491005629281,0.22490660235478147
0.19199999999999767,0.40311240358910455,0.22491157505805834
0.19237499999999766,0.4030757950714665,0.2249164086109859
0.19274999999999765,0.40303927467769146,0.22492110385950678
0.19312499999999763,0.40300284207703874,0.2249256616449371
0.19349999999999762,0.4029664969403416,0.22493008280399168
0.1938749999999976,0.4029302389399986,0.22493436816881013
0.1942499999999976,0.4028940677499651,0.22493851856698163
0.19462499999999758,0.4028579830457454,0.22494253482157012
