simulation_time,program_time,monitor_R,Iplus,Iminus,P,Q,active_bins,max_base_rate
0.0,0.0,-0.85,0.14804336991988787,0.2695136362317616,0.4499999999999989,0.158125954360613,0,0.0
0.009,0.009,-0.85,0.14804336991988787,0.26951363623176156,0.44999999999999885,0.15812595436061302,0,0.0
0.018,0.018,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.027000000000000007,0.027000000000000007,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.03600000000000001,0.03600000000000001,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.04500000000000002,0.04500000000000002,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.05400000000000003,0.05400000000000003,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.06300000000000003,0.06300000000000003,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.07200000000000004,0.07200000000000004,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.08100000000000004,0.08100000000000004,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.09000000000000005,0.09000000000000005,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.09900000000000006,0.09900000000000006,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.10800000000000007,0.10800000000000007,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.11700000000000008,0.11700000000000008,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.12600000000000008,0.12600000000000008,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.1350000000000001,0.1350000000000001,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.1440000000000001,0.1440000000000001,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.1530000000000001,0.1530000000000001,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.16200000000000012,0.16200000000000012,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.17100000000000012,0.17100000000000012,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.18000000000000013,0.18000000000000013,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.18900000000000014,0.18900000000000014,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.19800000000000015,0.19800000000000015,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.20700000000000016,0.20700000000000016,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.21600000000000016,0.21600000000000016,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.22500000000000017,0.22500000000000017,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.23400000000000018,0.23400000000000018,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.2430000000000002,0.2430000000000002,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.25200000000000017,0.25200000000000017,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.2610000000000002,0.2610000000000002,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.2700000000000002,0.2700000000000002,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.2790000000000002,0.2790000000000002,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.2880000000000002,0.2880000000000002,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.2970000000000002,0.2970000000000002,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.3060000000000002,0.3060000000000002,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.3150000000000002,0.3150000000000002,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.32400000000000023,0.32400000000000023,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.33300000000000024,0.33300000000000024,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.34200000000000025,0.34200000000000025,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.35100000000000026,0.35100000000000026,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.36000000000000026,0.36000000000000026,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.36900000000000027,0.36900000000000027,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.3780000000000003,0.3780000000000003,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.3870000000000003,0.3870000000000003,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.3960000000000003,0.3960000000000003,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.4050000000000003,0.4050000000000003,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.4140000000000003,0.4140000000000003,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.4230000000000003,0.4230000000000003,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.43200000000000033,0.43200000000000033,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.44100000000000034,0.44100000000000034,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.45000000000000034,0.45000000000000034,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.45900000000000035,0.45900000000000035,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.46800000000000036,0.46800000000000036,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.47700000000000037,0.47700000000000037,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.4860000000000004,0.4860000000000004,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.4950000000000004,0.4950000000000004,-0.85,0.14804336991988787,0.2695136362317615,0.44999999999999885,0.15812595436061302,0,0.0
0.5040000000000002,0.5040000000000002,-0.85,0.14679068049042324,0.2609380776944419,0.44970480239749805,0.15879583738641484,29,2.0
0.5129999999999999,0.5129999999999999,-0.85,0.14400626905172392,0.24266886752861944,0.44906184492945234,0.16024068078682377,29,2.0
0.5219999999999996,0.5219999999999996,-0.85,0.14126943286204235,0.2257471168737665,0.44844723781769935,0.16160248677622766,29,2.0
0.5309999999999993,0.5309999999999993,-0.85,0.13857993901035995,0.21007251216736628,0.447859408940101,0.162886168117647,29,2.0
0.5399999999999989,0.5399999999999989,-0.85,0.13593750909593155,0.19555224072336375,0.4472968807673602,0.16409633713909566,29,2.0
0.5489999999999986,0.5489999999999986,-0.85,0.13334182341919065,0.1821004283569588,0.44675826441466726,0.16523732467291063,29,2.0
0.5579999999999983,0.5579999999999983,-0.85,0.13079252487656176,0.16963761925019988,0.4462422540781988,0.1663131977707128,29,2.0
0.566999999999998,0.566999999999998,-0.85,0.128289222578974,0.15809029488145065,0.44574762183103966,0.16732777627480935,29,2.0
0.5759999999999976,0.5759999999999976,-0.85,0.12583149521254822,0.14739042908096858,0.44527321275483045,0.16828464832137277,29,2.0
0.5849999999999973,0.5849999999999973,-0.85,0.12341889415869148,0.13747507649598514,0.44481794038502603,0.16918718484579492,29,2.0
0.593999999999997,0.593999999999997,-0.85,0.12105094638968325,0.12828599195316961,0.4443807824490974,0.17003855315574865,29,2.0
0.6029999999999966,0.6029999999999966,-0.85,0.11872715715476949,0.11976927839544067,0.44396077687845514,0.1708417296332196,29,2.0
0.6119999999999963,0.6119999999999963,-0.85,0.11644701247078071,0.11187506124493427,0.44355701807609227,0.17159951162261586,29,2.0
